specimen,condition,region,position,load,plane,lineOfAction,momentArm,stabilityRatio
S7,split50,ss2,abd90,20N,TP,168.51707561537748,21.567838550498436,0.203141956391733
S7,split50,ss3,abd90,20N,TP,167.61077712819397,16.92346053115881,0.2196670785626912
S7,split50,ss4,abd90,20N,TP,169.54636674151493,12.37912433882877,0.1845021197020275
S7,split50,ss1,abd90,40N,SP,201.350503595729,-8.275174029690099,0.3909315190946363
S7,split50,ss2,abd90,40N,SP,192.76764906124043,-14.282172496440984,0.226604494533934
S7,split50,ss3,abd90,40N,SP,177.06324183383197,-21.398334409175277,-0.0512993627490283
S7,split50,ss4,abd90,40N,SP,162.0687798832945,-19.941121057203155,-0.323592133549054
S7,split50,ss1,abd90,40N,TP,177.41379444225532,23.333826308279352,0.0451684820241019
S7,split50,ss2,abd90,40N,TP,168.80025300007307,21.529121030112307,0.1980007432060164
S7,split50,ss3,abd90,40N,TP,168.57396011623803,16.65117670734473,0.2021083722403853
S7,split50,ss4,abd90,40N,TP,168.48731887226845,13.261979799583688,0.2036827986090882
S7,split50,ss1,ABER,0N,SP,156.49396769660495,26.117718702871837,-0.4349375693470617
S7,split50,ss2,ABER,0N,SP,147.83834741772998,25.327224633160025,-0.6287700474165147
S7,split50,ss3,ABER,0N,SP,142.96541397760117,16.951325035818858,-0.7545042662813752
S7,split50,ss4,ABER,0N,SP,148.17458828886717,12.370561734972089,-0.6206413572534264
S7,split50,ss1,ABER,0N,TP,185.9289416910928,26.905512339024856,-0.1038504962152243
S7,split50,ss2,ABER,0N,TP,177.6503699557125,32.230817429600705,0.0410317843809876
S7,split50,ss3,ABER,0N,TP,179.09467076153712,23.93118241534009,0.0158022911714333
S7,split50,ss4,ABER,0N,TP,175.82598755420526,21.53329032200249,0.072979410379182
S7,split50,ss1,ABER,20N,SP,160.59472610338446,25.03479502763206,-0.3522590555624786
S7,split50,ss2,ABER,20N,SP,147.7971552729136,25.498896533971287,-0.6298029499787051
S7,split50,ss3,ABER,20N,SP,129.7747447720758,14.956591479083144,-1.201313618943828
S7,split50,ss4,ABER,20N,SP,140.5047047709305,10.00102372199557,-0.8242336116028519
S7,split50,ss1,ABER,20N,TP,186.58575030018216,26.096636421480028,-0.1154519212397536
S7,split50,ss2,ABER,20N,TP,166.52328693771264,36.6393806376195,0.2396489413099355
S7,split50,ss3,ABER,20N,TP,176.51846334753648,24.27978595873997,0.0608391748288526
S7,split50,ss4,ABER,20N,TP,173.91941490109835,21.881735008457547,0.1065264589421377
S7,split50,ss1,ABER,40N,SP,158.01257963874693,25.2595011762429,-0.4037376131602374
S7,split50,ss2,ABER,40N,SP,150.44499425423507,23.816249573482523,-0.5670497239242627
S7,split50,ss3,ABER,40N,SP,122.7413602873477,11.727631266505291,-1.5552024975958132
S7,split50,ss4,ABER,40N,SP,133.6424787244198,7.100849427045172,-1.0485457204888684
S7,split50,ss1,ABER,40N,TP,185.6956889429065,26.84170772715644,-0.0997372782874968
S7,split50,ss2,ABER,40N,TP,181.26408044378329,30.81106213038566,-0.0220659460551793
S7,split50,ss3,ABER,40N,TP,180.74697320298245,22.33954172322325,-0.0130378804946909
S7,split50,ss4,ABER,40N,TP,176.64925120891232,21.209528515520628,0.0585483610678721
S7,split50,ss1,APP,0N,SP,168.3713843105867,22.97226377422235,-0.2057833034294771
S7,split50,ss2,APP,0N,SP,166.62024140513685,18.64938282964144,-0.2378604111437537
S7,split50,ss3,APP,0N,SP,146.36014669927152,3.1936737605304457,-0.6654020971688334
S7,split50,ss4,APP,0N,SP,154.93551521458338,-1.9352452110369445,-0.4676792841366085
S7,split50,ss1,APP,0N,TP,190.0126890483221,26.548426815529226,-0.1765553409363352
S7,split50,ss2,APP,0N,TP,175.16690125625644,34.046668495487154,0.0845541299539386
S7,split50,ss3,APP,0N,TP,179.85185927559925,23.64958584202443,0.0025855491585498
S7,split50,ss4,APP,0N,TP,176.13344228590637,21.29497352473316,0.0675867932734267
S7,split50,ss1,APP,20N,SP,171.72861771820828,21.28366209931432,-0.1453741569458306
S7,split50,ss2,APP,20N,SP,165.76392020161106,18.614085893847964,-0.2537090386903541
S7,split50,ss3,APP,20N,SP,146.7404844416945,2.700830607914652,-0.6558662492620156
S7,split50,ss4,APP,20N,SP,155.6591371679592,-2.6987274856033303,-0.452376477439558
S7,split50,ss1,APP,20N,TP,185.79810441333723,28.815556252521247,-0.1015428703465276
S7,split50,ss2,APP,20N,TP,171.2342479182537,35.22546572502955,0.1541961715855471
S7,split50,ss3,APP,20N,TP,180.00357269972258,23.334107121482607,-6.235537342389114e-05
S7,split50,ss4,APP,20N,TP,175.61940054469997,21.30386309502085,0.0766052072083936
S7,split50,ss1,APP,40N,SP,169.08050601838897,21.540005005506107,-0.192921983857954
S7,split50,ss2,APP,40N,SP,163.70629845321267,18.749295869899623,-0.2923052751774551
S7,split50,ss3,APP,40N,SP,145.4640263260852,1.9842816418327345,-0.6882063396501247
S7,split50,ss4,APP,40N,SP,154.92137193001926,-3.465872409046181,-0.4679830685322546
S7,split50,ss1,APP,40N,TP,,,
S7,split50,ss2,APP,40N,TP,,,
S7,split50,ss3,APP,40N,TP,,,
S7,split50,ss4,APP,40N,TP,,,
S9,split50,ss1,abd0,0N,SP,183.10893213746303,8.839684243068387,0.0543144178719318
S9,split50,ss2,abd0,0N,SP,161.75812237632744,10.42755983654366,-0.3295933777024158
S9,split50,ss3,abd0,0N,SP,152.28966099823938,2.844162452643449,-0.5252419474677074
S9,split50,ss4,abd0,0N,SP,142.04328118614524,0.8589494921211153,-0.7800698434721658
S9,split50,ss1,abd0,0N,TP,162.8384740995431,26.88074829774165,0.3088160179793655
S9,split50,ss2,abd0,0N,TP,166.84344779962063,21.22348429401905,0.2337480009208585
S9,split50,ss3,abd0,0N,TP,166.09446687806235,15.36950799897284,0.2475774686703022
S9,split50,ss4,abd0,0N,TP,163.83682948254358,14.66407453600372,0.2898299353303752
S9,split50,ss1,abd0,20N,SP,191.3571073361084,8.37476477616496,0.2008564321576718
S9,split50,ss2,abd0,20N,SP,177.0221466852164,3.9701594628920382,-0.0520201928989274
S9,split50,ss3,abd0,20N,SP,165.65466590695223,-17.401302246803596,-0.2557396111395431
S9,split50,ss4,abd0,20N,SP,158.80107688920202,-16.645849106078867,-0.3878528148387633
S9,split50,ss1,abd0,20N,TP,163.71595126784734,27.064743823841457,0.2921182804533501
S9,split50,ss2,abd0,20N,TP,170.12007829422032,19.370081201846816,0.1741668544516097
S9,split50,ss3,abd0,20N,TP,169.11741184601067,7.402034116982763,0.1922544274906979
S9,split50,ss4,abd0,20N,TP,171.52420957589965,7.449212815199123,0.1490190541763636
S9,split50,ss1,abd0,40N,SP,193.6596945740186,6.565882211756248,0.2430285845801427
S9,split50,ss2,abd0,40N,SP,176.6910609417805,3.986776154527305,-0.0578161733155006
S9,split50,ss3,abd0,40N,SP,161.85780693425306,-16.874555329219177,-0.3276656572531604
S9,split50,ss4,abd0,40N,SP,161.05337348814794,-19.554395068875827,-0.3432859588515067
S9,split50,ss1,abd0,40N,TP,165.62759308185534,26.360982022699687,0.2562430854009129
S9,split50,ss2,abd0,40N,TP,169.75059065921278,20.04147294072561,0.1808188114364156
S9,split50,ss3,abd0,40N,TP,171.84943062626385,3.975213373413264,0.1432213287755644
S9,split50,ss4,abd0,40N,TP,168.24695181647616,7.81377060104669,0.2080558022721829
S9,split50,ss1,abd90,0N,SP,200.34099733578552,2.99095357365522,0.3707248965324119
S9,split50,ss2,abd90,0N,SP,181.9718222562322,4.823354619110738,0.034428383779999
S9,split50,ss3,abd90,0N,SP,179.20490004106207,-10.852004291400728,-0.0138780030260091
S9,split50,ss4,abd90,0N,SP,166.0059822273453,-8.39278329822315,-0.2492171056024891
S9,split50,ss1,abd90,0N,TP,171.63242172921116,23.142332295939624,0.1470889958937467
S9,split50,ss2,abd90,0N,TP,172.61804198903468,20.679242351305074,0.1295571330513276
S9,split50,ss3,abd90,0N,TP,166.0838284244146,19.9829957349695,0.2477745347143825
S9,split50,ss4,abd90,0N,TP,164.04854687122406,22.71370122014883,0.2858286378256466
S9,split50,ss1,abd90,20N,SP,200.51233790025424,2.454793023186618,0.3741301381366648
S9,split50,ss2,abd90,20N,SP,182.48406613133076,3.954100501669902,0.0433823176805711
S9,split50,ss3,abd90,20N,SP,180.47933487974825,-18.73757295968312,0.0083661670534051
S9,split50,ss4,abd90,20N,SP,168.1673291122162,-14.413598179957123,-0.2095060561753392
S9,split50,ss1,abd90,20N,TP,173.11246318092066,23.48536450839725,0.1207925935667367
S9,split50,ss2,abd90,20N,TP,171.60396877940255,22.573409686734312,0.1475963746285699
S9,split50,ss3,abd90,20N,TP,164.33318273829127,21.987615102635168,0.2804625181726611
S9,split50,ss4,abd90,20N,TP,167.71571505327643,18.653475497357,0.2177479591111537
S9,split50,ss1,abd90,40N,SP,201.27760543601283,2.106807204725501,0.3894335034682431
S9,split50,ss2,abd90,40N,SP,184.92073861663889,2.222992181602058,0.0860948705189361
S9,split50,ss3,abd90,40N,SP,179.93299272833983,-20.723095764384563,-0.0011694980464345
S9,split50,ss4,abd90,40N,SP,168.6051742614355,-17.438111739464897,-0.2015413915519752
S9,split50,ss1,abd90,40N,TP,171.61274670345114,24.99739306148256,0.147439836996324
S9,split50,ss2,abd90,40N,TP,172.1988602694998,22.61269267163719,0.1370032260048838
S9,split50,ss3,abd90,40N,TP,169.36713609816104,17.03749985435487,0.1877386490389217
S9,split50,ss4,abd90,40N,TP,171.54646053304342,13.7629582772905,0.1486226136002447
S9,split50,ss1,ABER,0N,SP,183.41667236866843,20.782383759231863,0.0597029669379457
S9,split50,ss2,ABER,0N,SP,173.0878005294406,23.199519619327727,-0.1212293413237828
S9,split50,ss3,ABER,0N,SP,165.43205011801632,21.26737665590033,-0.2598832422060187
S9,split50,ss4,ABER,0N,SP,160.83651287107193,18.908824648983558,-0.3475224516325785
S9,split50,ss1,ABER,0N,TP,175.30122049900098,18.48707216024681,0.0821935200843528
S9,split50,ss2,ABER,0N,TP,172.6057993784267,20.403838557777924,0.1297743994600145
S9,split50,ss3,ABER,0N,TP,162.30141404327662,24.72628992275133,0.3191135162342983
S9,split50,ss4,ABER,0N,TP,166.23589892775655,21.91930088057653,0.2449593055003862
S9,split50,ss1,ABER,20N,SP,183.4014364671837,22.026843906987928,0.0594361066778523
S9,split50,ss2,ABER,20N,SP,169.40595591898398,26.062513074434488,-0.187037324234098
S9,split50,ss3,ABER,20N,SP,143.95074768320157,21.63001558117134,-0.7278567240983562
S9,split50,ss4,ABER,20N,SP,159.3435113173216,16.255045356957726,-0.3770009119425039
S9,split50,ss1,ABER,20N,TP,174.76580725609244,20.743419574635126,0.09160888065559
S9,split50,ss2,ABER,20N,TP,172.2492371610475,22.244597227027317,0.136107587755403
S9,split50,ss3,ABER,20N,TP,167.32202226017893,24.27708909279914,0.2249558864659823
S9,split50,ss4,ABER,20N,TP,162.3977684863985,24.29699722708921,0.3172615525485575
S9,split50,ss1,ABER,40N,SP,182.6347384445968,23.93137031127561,0.0460173015364484
S9,split50,ss2,ABER,40N,SP,174.55992923184377,24.77528847242798,-0.0952334939835524
S9,split50,ss3,ABER,40N,SP,133.20527481583184,18.479632513903542,-1.0646953978406086
S9,split50,ss4,ABER,40N,SP,149.23094355115467,13.78480706559467,-0.595387891641148
S9,split50,ss1,ABER,40N,TP,174.78677134039134,21.8965650874202,0.091239930073724
S9,split50,ss2,ABER,40N,TP,170.81663213204112,24.5449736825605,0.1616667717246321
S9,split50,ss3,ABER,40N,TP,167.8107020596565,20.76585103467281,0.2160121432014049
S9,split50,ss4,ABER,40N,TP,168.28526032366096,19.75580733651472,0.2073583473600051
S9,split50,ss1,APP,0N,SP,181.47807589909712,22.754560141026506,0.0258030152584096
S9,split50,ss2,APP,0N,SP,175.60839872473952,21.59408989454278,-0.0767983548641218
S9,split50,ss3,APP,0N,SP,161.7711472343762,19.98129897574576,-0.3293413750191329
S9,split50,ss4,APP,0N,SP,157.9134436607926,16.603834675933133,-0.405784594817496
S9,split50,ss1,APP,0N,TP,177.46840839599824,24.40497917772312,0.0442133848483797
S9,split50,ss2,APP,0N,TP,175.14503196648505,25.57361358403685,0.0849385623539661
S9,split50,ss3,APP,0N,TP,163.60109476472851,25.84026994368624,0.2942956772685382
S9,split50,ss4,APP,0N,TP,156.67843570455557,25.3165571213264,0.4311156780393014
S9,split50,ss1,APP,20N,SP,182.31622578428212,23.86548793014089,0.0404478023964301
S9,split50,ss2,APP,20N,SP,176.69173979227708,22.748738683118848,-0.0578042855423247
S9,split50,ss3,APP,20N,SP,157.36696019008346,18.71964513294148,-0.4169365582060738
S9,split50,ss4,APP,20N,SP,163.135688969779,14.876201612119752,-0.303142970523396
S9,split50,ss1,APP,20N,TP,177.18237115155196,23.803245820343744,0.0492165814970144
S9,split50,ss2,APP,20N,TP,172.33063670701807,26.575566733860896,0.1346608577694689
S9,split50,ss3,APP,20N,TP,165.654078104744,24.89058883874408,0.2557505412243505
S9,split50,ss4,APP,20N,TP,156.82151089193246,25.34136755537964,0.4281562160609955
S9,split50,ss1,APP,40N,SP,185.21470681857275,24.60311409073889,0.0912659436431607
S9,split50,ss2,APP,40N,SP,180.1049200594624,22.948249414777205,0.001831202535861
S9,split50,ss3,APP,40N,SP,133.3805967675379,14.03696901315267,-1.0581879514439014
S9,split50,ss4,APP,40N,SP,151.6927887302569,9.141171459833677,-0.5386068846488695
S9,split50,ss1,APP,40N,TP,177.90800861387547,24.638948405982795,0.0365283714854509
S9,split50,ss2,APP,40N,TP,171.1500282756207,28.625147870392446,0.1557013731458636
S9,split50,ss3,APP,40N,TP,171.7532909987257,23.83073635234907,0.1449344536814776
S9,split50,ss4,APP,40N,TP,145.38940664072354,25.36999144123954,0.6901267040238777
